measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,111,Dominican Republic,3,Both,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,21.676416509,24.211805430000002,19.822918694000002
1,Deaths,111,Dominican Republic,3,Both,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,1.698087908,2.8848275180000003,1.333303226
1,Deaths,111,Dominican Republic,3,Both,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.1032162686,0.1876537908,0.03010465264
1,Deaths,111,Dominican Republic,3,Both,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,4.218683898,5.131054058,3.317154551
1,Deaths,157,Yemen,3,Both,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,45.288068941,83.05849041799999,22.557775083
1,Deaths,157,Yemen,3,Both,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,5.922835044,9.902833699,3.421373913
1,Deaths,157,Yemen,3,Both,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,1.046600937,1.787039946,0.5518335911
1,Deaths,157,Yemen,3,Both,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,0.03642655599,0.08402673757000001,0.009196600814
1,Deaths,157,Yemen,3,Both,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,21.842106071,35.392818972,13.001120533
1,Deaths,55,Slovenia,2,Female,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.2450393595,0.32388461479999997,0.1836103365
1,Deaths,55,Slovenia,2,Female,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.0007847207328,0.001145726181,0.0005269736203
1,Deaths,55,Slovenia,2,Female,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,4.651542258,5.886894724,3.5544690039999995
1,Deaths,55,Slovenia,2,Female,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,6.402141298,7.163352711,5.651124957
1,Deaths,55,Slovenia,2,Female,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,1.187362068,1.573089503,0.8849030564
1,Deaths,55,Slovenia,2,Female,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.10926172540000001,0.1895114792,0.0377139969
1,Deaths,55,Slovenia,2,Female,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,0.8674432138000001,1.096396318,0.6572994153
1,Deaths,198,Zimbabwe,1,Male,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,1763.7094482779999,2638.943679631,981.463678181
1,Deaths,198,Zimbabwe,1,Male,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,403.27035822000005,597.858475521,217.01157093
1,Deaths,198,Zimbabwe,1,Male,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,21.623387875,32.872025621999995,12.651397265000002
1,Deaths,198,Zimbabwe,1,Male,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,4.216021262,8.532072388,1.254357176
1,Deaths,198,Zimbabwe,1,Male,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,228.021107614,325.798615813,138.20070307700001
1,Deaths,144,Jordan,2,Female,1,Under 5,294,All causes,102,Alcohol use,3,Rate,2015,0.05181695997,0.158761452,0.014572657389999999
1,Deaths,144,Jordan,2,Female,1,Under 5,294,All causes,103,Drug use,3,Rate,2015,0.01084828369,0.01804546059,0.0059842683699999994
1,Deaths,194,Lesotho,2,Female,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,530.199380592,1229.81313616,85.679214681
1,Deaths,194,Lesotho,2,Female,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,188.37022362300002,396.11281827100004,66.091486951
1,Deaths,194,Lesotho,2,Female,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,10.591310274,17.862014647,6.0967427999999995
1,Deaths,194,Lesotho,2,Female,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,4.872459248999999,11.545181042000001,1.086202883
1,Deaths,194,Lesotho,2,Female,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,308.067188598,525.626819581,150.209397543
1,Deaths,189,Tanzania,1,Male,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,34.514351864,77.659916133,16.143274843
1,Deaths,189,Tanzania,1,Male,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,39.899439435,82.224002108,22.493585129
1,Deaths,189,Tanzania,1,Male,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,3.2192332579999996,6.215836037999999,1.5946290660000002
1,Deaths,189,Tanzania,1,Male,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,0.09028927934,0.2275402949,0.022399258630000002
1,Deaths,189,Tanzania,1,Male,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,5.6921024220000005,10.997830395,2.938530997
1,Deaths,33,Armenia,1,Male,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,670.333672315,742.994900793,595.50460428
1,Deaths,33,Armenia,1,Male,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,61.282416573,86.38590225,33.858898678
1,Deaths,33,Armenia,1,Male,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,24.981502793,31.7718921,17.422111705
1,Deaths,33,Armenia,1,Male,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,1.879497722,3.278423901,0.6582913556
1,Deaths,33,Armenia,1,Male,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,65.405637724,89.252740145,43.369538616
1,Deaths,94,Switzerland,2,Female,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,339.282816276,414.13949802499997,272.78703637399997
1,Deaths,94,Switzerland,2,Female,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,-28.563753585,55.262527893999994,-132.212997414
1,Deaths,94,Switzerland,2,Female,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,14.120600827,20.639941795000002,8.894238271999999
1,Deaths,94,Switzerland,2,Female,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,5.331493594,9.065972699000001,2.098334335
1,Deaths,94,Switzerland,2,Female,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,200.726394542,237.67957463899998,164.650380611
1,Deaths,66,Brunei,2,Female,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,28.412247774999997,33.118063584,24.153086997000003
1,Deaths,66,Brunei,2,Female,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,-0.8490465916,1.937725574,-3.682599709
1,Deaths,66,Brunei,2,Female,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,0.21866658239999998,0.2759877134,0.1763853902
1,Deaths,66,Brunei,2,Female,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,0.4979432106,0.8822385098000001,0.1688931434
1,Deaths,66,Brunei,2,Female,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,17.575461243,20.305825456,15.03360545
1,Deaths,10,Cambodia,3,Both,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,313.60539142000005,383.957102895,266.509316862
1,Deaths,10,Cambodia,3,Both,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,99.281058647,124.179245904,72.933977935
1,Deaths,10,Cambodia,3,Both,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,9.143579518000001,13.956960174,5.768249321
1,Deaths,10,Cambodia,3,Both,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.8682528460000001,1.6373285690000001,0.2773112783
1,Deaths,10,Cambodia,3,Both,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,42.183196638,58.231467847000005,28.128744452
1,Deaths,42,Central Europe,1,Male,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,1238.92147094,1331.568788737,1146.2973430749998
1,Deaths,42,Central Europe,1,Male,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,216.847378761,298.474123701,132.964365184
1,Deaths,42,Central Europe,1,Male,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,20.42138949,29.552468914,12.829527259
1,Deaths,42,Central Europe,1,Male,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,11.617689597,19.820510352,3.945401841
1,Deaths,42,Central Europe,1,Male,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,345.44172231100004,428.955629468,261.352374218
1,Deaths,10,Cambodia,3,Both,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,1293.9943932,1511.3174915309999,1069.2874901
1,Deaths,10,Cambodia,3,Both,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,219.27398629500001,295.515335165,147.656397894
1,Deaths,10,Cambodia,3,Both,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,7.022591308,9.899854194,4.850319237
1,Deaths,10,Cambodia,3,Both,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,1.804094973,3.292796464,0.63905959
1,Deaths,10,Cambodia,3,Both,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,234.437454492,306.889531203,163.312291261
1,Deaths,198,Zimbabwe,2,Female,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.4880359938,0.7356951301,0.3077223937
1,Deaths,198,Zimbabwe,2,Female,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.9666684490999999,1.328129747,0.6933325949
1,Deaths,198,Zimbabwe,2,Female,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,1.092613002,5.145305477,0.1390508032
1,Deaths,198,Zimbabwe,2,Female,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,3.9007434680000004,9.068159851999999,1.626897028
1,Deaths,198,Zimbabwe,2,Female,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,5.961187344000001,8.452647307,3.902428944
1,Deaths,198,Zimbabwe,2,Female,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.057988063420000006,0.1774820475,0.01052129548
1,Deaths,198,Zimbabwe,2,Female,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,0.8292106941,1.9006913129999998,0.30661867639999996
1,Deaths,349,Greenland,2,Female,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,165.126018692,186.57976761499998,150.499504525
1,Deaths,349,Greenland,2,Female,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,32.312891562000004,39.196919533,26.639105636
1,Deaths,349,Greenland,2,Female,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,5.507197784,7.1584458060000005,3.7592511939999995
1,Deaths,349,Greenland,2,Female,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,1.445428916,2.494367618,0.4538716439
1,Deaths,349,Greenland,2,Female,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,13.168729492,15.816726954999998,10.661413398
1,Deaths,349,Greenland,2,Female,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.6272462997,0.8572869774,0.4544796411
1,Deaths,349,Greenland,2,Female,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.005323132513,0.01009264423,0.002341570315
1,Deaths,349,Greenland,3,Both,1,Under 5,294,All causes,102,Alcohol use,3,Rate,2015,0.3671808599,0.6177955129,0.2340753099
1,Deaths,349,Greenland,3,Both,1,Under 5,294,All causes,103,Drug use,3,Rate,2015,0.01628171162,0.05146293347,0.0034704502380000003
1,Deaths,205,Cote d'Ivoire,2,Female,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,9.86205705,24.117418798,2.776156907
1,Deaths,205,Cote d'Ivoire,2,Female,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,11.221954628,21.567734075,4.345440175
1,Deaths,205,Cote d'Ivoire,2,Female,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,2.4591527109999998,3.5254310209999997,1.5906933189999999
1,Deaths,205,Cote d'Ivoire,2,Female,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,0.1162382091,0.298248392,0.02243046566
1,Deaths,205,Cote d'Ivoire,2,Female,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,8.535858069,15.580092440000001,3.8439487979999996
1,Deaths,305,Bermuda,3,Both,1,Under 5,294,All causes,102,Alcohol use,3,Rate,2015,0.060559824529999993,0.09854006748,0.03552454757
1,Deaths,305,Bermuda,3,Both,1,Under 5,294,All causes,103,Drug use,3,Rate,2015,0.0133116643,0.01868990296,0.009415708035
1,Deaths,73,Western Europe,2,Female,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,416.990509257,458.535458893,378.71114909600004
1,Deaths,73,Western Europe,2,Female,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,-18.472386,24.053458765,-67.908712663
1,Deaths,73,Western Europe,2,Female,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,14.483563427,19.821216119,9.881108417
1,Deaths,73,Western Europe,2,Female,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,7.366030330999999,12.163954671,3.1205254339999997
1,Deaths,73,Western Europe,2,Female,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,227.342941798,264.85500857200003,191.814405844
1,Deaths,1,Global,2,Female,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,70.95420733099999,81.655598478,62.518508639
1,Deaths,1,Global,2,Female,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,32.127290615,36.750987056,27.785333805
1,Deaths,1,Global,2,Female,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,5.635395792000001,6.480201408999999,4.836580774
1,Deaths,1,Global,2,Female,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,1.1392509800000001,1.8179247490000001,0.5149876415
1,Deaths,1,Global,2,Female,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,26.720651658,32.57561475,21.111655224
1,Deaths,158,South Asia,3,Both,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,220.48316896,246.282294393,195.37305924999998
1,Deaths,158,South Asia,3,Both,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,63.494441565,74.12557024499999,51.612133393
1,Deaths,158,South Asia,3,Both,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,5.613008398000001,6.831980863,4.612416888
1,Deaths,158,South Asia,3,Both,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.057722388650000005,0.1205276135,0.01265886453
1,Deaths,158,South Asia,3,Both,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,57.446863502,73.26832274,42.680892510999996
1,Deaths,158,South Asia,3,Both,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,657.516671345,757.319806144,561.616756022
1,Deaths,158,South Asia,3,Both,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,120.10585051000001,144.937704317,97.84321300699999
1,Deaths,158,South Asia,3,Both,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,9.064667392999999,11.186076881,6.591768033
1,Deaths,158,South Asia,3,Both,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.10971730260000001,0.2369208687,0.02173404567
1,Deaths,94,Switzerland,3,Both,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,122.072675731,132.596225012,112.38646693499999
1,Deaths,94,Switzerland,3,Both,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,43.853669195,51.520415582000005,35.457723425
1,Deaths,94,Switzerland,3,Both,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,10.138171638,12.155995501,7.975471089999999
1,Deaths,94,Switzerland,3,Both,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,1.599796451,2.622735519,0.5850233265
1,Deaths,94,Switzerland,3,Both,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,17.678354925,21.348886366,13.976848277
1,Deaths,1,Global,2,Female,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,396.26229554400004,465.385848656,329.711381346
1,Deaths,1,Global,2,Female,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,78.060198575,113.070546649,45.615228009
1,Deaths,1,Global,2,Female,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,11.259799066000001,13.631577895,9.074304398
1,Deaths,1,Global,2,Female,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,4.099019134000001,6.716105418,1.7735204890000003
1,Deaths,1,Global,2,Female,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,227.81782317900002,275.639095344,181.803829037
1,Deaths,44,Bosnia and Herzegovina,3,Both,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,249.205902219,268.375361338,229.95653562200002
1,Deaths,44,Bosnia and Herzegovina,3,Both,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,44.384365901,52.144913934,38.946859422
1,Deaths,44,Bosnia and Herzegovina,3,Both,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,7.727299089000001,11.014580377,4.454028749
1,Deaths,44,Bosnia and Herzegovina,3,Both,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.6791730812,1.191523461,0.2817826726
1,Deaths,44,Bosnia and Herzegovina,3,Both,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,30.53182154,38.399582263,22.201811953
1,Deaths,158,South Asia,3,Both,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,284.637138247,348.72891847,222.533056512
1,Deaths,159,South Asia,1,Male,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,32.251895755,37.341983989,27.242823853
1,Deaths,159,South Asia,1,Male,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,31.184204272000002,34.613235039,27.822874836
1,Deaths,159,South Asia,1,Male,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,4.4127617,5.667083314999999,3.7520312620000005
1,Deaths,159,South Asia,1,Male,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.007078090646999999,0.01446502012,0.001872550826
1,Deaths,159,South Asia,1,Male,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,5.562899241,7.530031144,3.8068708819999997
1,Deaths,1,Global,3,Both,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.5530107501,0.6913097877,0.44443609110000004
1,Deaths,1,Global,3,Both,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.12116023529999999,0.1586834969,0.09588235343000001
1,Deaths,1,Global,3,Both,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,16.965075338,18.980623281,15.074228577
1,Deaths,1,Global,3,Both,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,20.913932531,22.383617761,19.353478274
1,Deaths,1,Global,3,Both,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,5.893716298,6.317470978999999,5.459537715
1,Deaths,1,Global,3,Both,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.111245356,0.1796013066,0.04874273145
1,Deaths,1,Global,3,Both,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,3.0022503780000003,3.847505286,2.187324208
1,Deaths,45,Bulgaria,1,Male,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.4572334092,0.6554987067,0.3161168934
1,Deaths,45,Bulgaria,1,Male,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.01291744951,0.01740356907,0.009384323363
1,Deaths,4,"Southeast Asia, East Asia, and Oceania",1,Male,1,Under 5,294,All causes,102,Alcohol use,3,Rate,2015,0.1631025953,0.2186216989,0.10552465709999999
1,Deaths,4,"Southeast Asia, East Asia, and Oceania",1,Male,1,Under 5,294,All causes,103,Drug use,3,Rate,2015,0.1378322736,0.27431531179999996,0.07935169037
1,Deaths,159,South Asia,1,Male,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,366.573547944,413.105729967,323.73012509200004
1,Deaths,159,South Asia,1,Male,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,101.300445385,118.802371435,80.83184366100001
1,Deaths,159,South Asia,1,Male,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,7.537320198,9.648963896,6.043744361
1,Deaths,159,South Asia,1,Male,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.05732275099,0.1231722308,0.01246981469
1,Deaths,159,South Asia,1,Male,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,82.137755817,104.08095549800001,61.492028180999995
1,Deaths,45,Bulgaria,1,Male,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,60.494564241000006,66.543568391,53.745973855
1,Deaths,45,Bulgaria,1,Male,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,33.799363882,37.572276779,29.818131588
1,Deaths,45,Bulgaria,1,Male,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,6.779854448,8.372039883,5.46900992
1,Deaths,45,Bulgaria,1,Male,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.3320010364,0.5281969607,0.1477501087
1,Deaths,45,Bulgaria,1,Male,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,4.177261144,5.98639017,2.39079709
1,Deaths,45,Bulgaria,1,Male,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,726.261083037,796.401035041,661.267107353
1,Deaths,45,Bulgaria,1,Male,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,174.210825935,208.247941919,140.97712701199998
1,Deaths,45,Bulgaria,1,Male,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,25.356747209999998,34.967152168999995,15.855731908000001
1,Deaths,45,Bulgaria,1,Male,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,4.484325109,7.327491767,1.817287011
1,Deaths,45,Bulgaria,1,Male,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,61.725976411,81.201194553,41.854911251000004
1,Deaths,95,United Kingdom,1,Male,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,13.563834364,15.453620290000002,11.904855637
1,Deaths,95,United Kingdom,1,Male,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,17.909392773,19.713850634,15.322289255000001
1,Deaths,95,United Kingdom,1,Male,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,15.169655671000001,16.287455218999998,13.721182767999998
1,Deaths,95,United Kingdom,1,Male,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.1726951609,0.2761299584,0.07508076578
1,Deaths,95,United Kingdom,1,Male,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,3.2019099310000003,3.968086821,2.42948463
1,Deaths,95,United Kingdom,1,Male,25,50-69 years,294,All causes,99,Smoking,3,Rate,2015,224.01511669200002,240.395800211,209.381640889
1,Deaths,95,United Kingdom,1,Male,25,50-69 years,294,All causes,102,Alcohol use,3,Rate,2015,50.828797976,60.729100368999994,38.508078432999994
1,Deaths,95,United Kingdom,1,Male,25,50-69 years,294,All causes,103,Drug use,3,Rate,2015,17.270560784,19.206477737,12.924612383000001
1,Deaths,95,United Kingdom,1,Male,25,50-69 years,294,All causes,116,Diet high in red meat,3,Rate,2015,2.13546009,3.6536530389999995,0.6807365025
1,Deaths,95,United Kingdom,1,Male,25,50-69 years,294,All causes,125,Low physical activity,3,Rate,2015,41.295372648,49.359694822,33.019189141
1,Deaths,198,Zimbabwe,3,Both,1,Under 5,294,All causes,102,Alcohol use,3,Rate,2015,0.8716928278,2.421457066,0.24966093409999998
1,Deaths,198,Zimbabwe,3,Both,1,Under 5,294,All causes,103,Drug use,3,Rate,2015,0.8157092452,1.233865896,0.5431153113
1,Deaths,11,Indonesia,1,Male,26,70+ years,294,All causes,99,Smoking,3,Rate,2015,1226.3114564119999,1563.782989979,840.934924781
1,Deaths,11,Indonesia,1,Male,26,70+ years,294,All causes,102,Alcohol use,3,Rate,2015,87.540090317,122.145027854,56.745263282
1,Deaths,11,Indonesia,1,Male,26,70+ years,294,All causes,103,Drug use,3,Rate,2015,27.218353353,44.546159916,14.087688759999999
1,Deaths,11,Indonesia,1,Male,26,70+ years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.19650588000000002,0.46194941209999996,0.042942707520000005
1,Deaths,11,Indonesia,1,Male,26,70+ years,294,All causes,125,Low physical activity,3,Rate,2015,381.427910179,487.867742777,269.666896202
1,Deaths,33,Armenia,2,Female,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,0.1799177539,0.2735534736,0.10871644920000001
1,Deaths,33,Armenia,2,Female,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,0.00030559481610000004,0.0009162071989999999,1.510754022e-05
1,Deaths,159,South Asia,2,Female,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,20.305269572,25.814687251000002,15.44093102
1,Deaths,159,South Asia,2,Female,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,9.083599434,10.637022206,7.905193343
1,Deaths,159,South Asia,2,Female,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,2.245143878,2.5504494259999997,1.960836926
1,Deaths,159,South Asia,2,Female,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,0.01431144625,0.029977906020000004,0.0031312580969999997
1,Deaths,159,South Asia,2,Female,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,13.045761442999998,16.423226043,9.604029037
1,Deaths,194,Lesotho,3,Both,23,5-14 years,294,All causes,102,Alcohol use,3,Rate,2015,3.031288907,4.5022676200000005,1.990291821
1,Deaths,194,Lesotho,3,Both,23,5-14 years,294,All causes,103,Drug use,3,Rate,2015,1.516474003,2.073193173,1.1184466530000001
1,Deaths,194,Lesotho,3,Both,24,15-49 years,294,All causes,99,Smoking,3,Rate,2015,44.840632472,94.438332599,13.599418162000001
1,Deaths,194,Lesotho,3,Both,24,15-49 years,294,All causes,102,Alcohol use,3,Rate,2015,81.92515233499999,159.077881835,32.494048355000004
1,Deaths,194,Lesotho,3,Both,24,15-49 years,294,All causes,103,Drug use,3,Rate,2015,16.029343533000002,23.031279852,10.805267084
1,Deaths,194,Lesotho,3,Both,24,15-49 years,294,All causes,116,Diet high in red meat,3,Rate,2015,0.2376335715,0.6348931493,0.03383268279
1,Deaths,194,Lesotho,3,Both,24,15-49 years,294,All causes,125,Low physical activity,3,Rate,2015,3.767699309,7.496832404,1.360132774
1,Deaths,45,Bulgaria,2,Female,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,90.967671713,111.194304191,75.49771689800001
1,Deaths,45,Bulgaria,2,Female,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,9.759070963000001,33.154088305,-14.279162860000001
1,Deaths,45,Bulgaria,2,Female,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,2.040555592,2.880086504,1.383063773
1,Deaths,45,Bulgaria,2,Female,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,1.594480091,2.620986743,0.6470473181
1,Deaths,45,Bulgaria,2,Female,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,74.630777817,92.886621132,56.980713271
1,Deaths,305,Bermuda,3,Both,22,All Ages,294,All causes,99,Smoking,3,Rate,2015,68.993773311,78.325020149,60.283252968999996
1,Deaths,305,Bermuda,3,Both,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2015,23.753025744,28.04606338,19.503553631
1,Deaths,305,Bermuda,3,Both,22,All Ages,294,All causes,103,Drug use,3,Rate,2015,3.903416655,4.639392137,3.220344297
1,Deaths,305,Bermuda,3,Both,22,All Ages,294,All causes,116,Diet high in red meat,3,Rate,2015,1.0192020450000001,1.702416193,0.44107937360000005
1,Deaths,305,Bermuda,3,Both,22,All Ages,294,All causes,125,Low physical activity,3,Rate,2015,32.841647044,38.504495751,27.466652682000003
